heure_aggr,TP_s,date,heure,jour
2019-07-20 11:30:00,1360.1135633988333,2019-07-20 11:30:00,11:30,2019/07/20
2019-07-20 11:36:00,1428.8907131976666,2019-07-20 11:36:00,11:36,2019/07/20
2019-07-20 11:42:00,1398.700951797667,2019-07-20 11:42:00,11:42,2019/07/20
2019-07-20 11:48:00,1409.9643257986666,2019-07-20 11:48:00,11:48,2019/07/20
2019-07-20 11:54:00,1498.6759661991666,2019-07-20 11:54:00,11:54,2019/07/20
2019-07-20 12:00:00,1472.7981221978334,2019-07-20 12:00:00,12:00,2019/07/20
2019-07-20 12:06:00,1451.6085821981667,2019-07-20 12:06:00,12:06,2019/07/20
2019-07-20 12:12:00,1434.1362275988333,2019-07-20 12:12:00,12:12,2019/07/20
2019-07-20 12:18:00,1344.2771357998336,2019-07-20 12:18:00,12:18,2019/07/20
2019-07-20 12:24:00,1387.7166269986667,2019-07-20 12:24:00,12:24,2019/07/20
2019-07-20 12:30:00,1334.9816921991667,2019-07-20 12:30:00,12:30,2019/07/20
2019-07-20 12:36:00,1374.3771671983334,2019-07-20 12:36:00,12:36,2019/07/20
2019-07-20 12:42:00,1340.262075598,2019-07-20 12:42:00,12:42,2019/07/20
2019-07-20 12:48:00,1247.6426813991666,2019-07-20 12:48:00,12:48,2019/07/20
2019-07-20 12:54:00,1175.5460693968334,2019-07-20 12:54:00,12:54,2019/07/20
2019-07-20 13:00:00,1245.9215609951666,2019-07-20 13:00:00,13:00,2019/07/20
2019-07-20 13:06:00,1207.4986919978332,2019-07-20 13:06:00,13:06,2019/07/20
2019-07-20 13:12:00,1120.7329751966665,2019-07-20 13:12:00,13:12,2019/07/20
2019-07-20 13:18:00,1037.3638841991667,2019-07-20 13:18:00,13:18,2019/07/20
2019-07-20 13:24:00,891.5357999968334,2019-07-20 13:24:00,13:24,2019/07/20
2019-07-20 13:30:00,884.4440639970002,2019-07-20 13:30:00,13:30,2019/07/20
2019-07-20 13:36:00,826.5911489966667,2019-07-20 13:36:00,13:36,2019/07/20
2019-07-20 13:42:00,840.870631797,2019-07-20 13:42:00,13:42,2019/07/20
2019-07-20 13:48:00,784.5366941941666,2019-07-20 13:48:00,13:48,2019/07/20
2019-07-20 13:54:00,761.7750965956666,2019-07-20 13:54:00,13:54,2019/07/20
2019-07-20 14:00:00,711.9523085978332,2019-07-20 14:00:00,14:00,2019/07/20
2019-07-20 14:06:00,783.5366003993332,2019-07-20 14:06:00,14:06,2019/07/20
2019-07-20 14:12:00,1021.1268533988333,2019-07-20 14:12:00,14:12,2019/07/20
2019-07-20 14:18:00,1333.9955909991666,2019-07-20 14:18:00,14:18,2019/07/20
2019-07-20 14:24:00,1402.4498693985,2019-07-20 14:24:00,14:24,2019/07/20
2019-07-20 14:30:00,1503.3481187981668,2019-07-20 14:30:00,14:30,2019/07/20
2019-07-20 14:36:00,1793.1090041985,2019-07-20 14:36:00,14:36,2019/07/20
2019-07-20 14:42:00,1823.7033893988335,2019-07-20 14:42:00,14:42,2019/07/20
2019-07-20 14:48:00,1939.3068755971665,2019-07-20 14:48:00,14:48,2019/07/20
2019-07-20 14:54:00,1844.1296321989996,2019-07-20 14:54:00,14:54,2019/07/20
2019-07-20 15:00:00,1809.0418031981665,2019-07-20 15:00:00,15:00,2019/07/20
2019-07-20 15:06:00,1890.4117001974998,2019-07-20 15:06:00,15:06,2019/07/20
2019-07-20 15:12:00,1925.3036243990002,2019-07-20 15:12:00,15:12,2019/07/20
2019-07-20 15:18:00,1947.5554847991668,2019-07-20 15:18:00,15:18,2019/07/20
2019-07-20 15:24:00,1691.0913605985,2019-07-20 15:24:00,15:24,2019/07/20
2019-07-20 15:30:00,1557.2546957971665,2019-07-20 15:30:00,15:30,2019/07/20
2019-07-20 15:36:00,1649.4617957989997,2019-07-20 15:36:00,15:36,2019/07/20
2019-07-20 15:42:00,1565.3547515980001,2019-07-20 15:42:00,15:42,2019/07/20
2019-07-20 15:48:00,1524.4384631986668,2019-07-20 15:48:00,15:48,2019/07/20
2019-07-20 15:54:00,1580.8451339971664,2019-07-20 15:54:00,15:54,2019/07/20
2019-07-20 16:00:00,1473.8341979959998,2019-07-20 16:00:00,16:00,2019/07/20
2019-07-20 16:06:00,1412.0352521951665,2019-07-20 16:06:00,16:06,2019/07/20
2019-07-20 16:12:00,1344.6981875928334,2019-07-20 16:12:00,16:12,2019/07/20
2019-07-20 16:18:00,1169.417846997,2019-07-20 16:18:00,16:18,2019/07/20
2019-07-20 16:24:00,1143.0245921948333,2019-07-20 16:24:00,16:24,2019/07/20
2019-07-20 16:30:00,978.8540963973334,2019-07-20 16:30:00,16:30,2019/07/20
2019-07-20 16:36:00,902.0349059971667,2019-07-20 16:36:00,16:36,2019/07/20
2019-07-20 16:42:00,741.7125863953333,2019-07-20 16:42:00,16:42,2019/07/20
2019-07-20 16:48:00,645.1037057981667,2019-07-20 16:48:00,16:48,2019/07/20
2019-07-20 16:54:00,574.7383331985001,2019-07-20 16:54:00,16:54,2019/07/20
2019-07-20 17:00:00,573.3332207971667,2019-07-20 17:00:00,17:00,2019/07/20
2019-07-20 17:06:00,567.2038829991667,2019-07-20 17:06:00,17:06,2019/07/20
2019-07-20 17:12:00,595.4219393991667,2019-07-20 17:12:00,17:12,2019/07/20
2019-07-20 17:18:00,568.2689735983332,2019-07-20 17:18:00,17:18,2019/07/20
2019-07-20 17:24:00,552.6524675986666,2019-07-20 17:24:00,17:24,2019/07/20
2019-07-20 17:30:00,547.7669825963334,2019-07-20 17:30:00,17:30,2019/07/20
2019-07-20 17:36:00,543.1181459979999,2019-07-20 17:36:00,17:36,2019/07/20
2019-07-20 17:42:00,529.7790719983334,2019-07-20 17:42:00,17:42,2019/07/20
2019-07-20 17:48:00,556.9791119983333,2019-07-20 17:48:00,17:48,2019/07/20
2019-07-20 17:54:00,549.4220321973334,2019-07-20 17:54:00,17:54,2019/07/20
2019-07-20 18:00:00,551.2875161979999,2019-07-20 18:00:00,18:00,2019/07/20
2019-07-20 18:06:00,538.5949601988333,2019-07-20 18:06:00,18:06,2019/07/20
2019-07-20 18:12:00,510.59815379900004,2019-07-20 18:12:00,18:12,2019/07/20
2019-07-20 18:18:00,534.4583981991666,2019-07-20 18:18:00,18:18,2019/07/20
2019-07-20 18:24:00,524.4555665993333,2019-07-20 18:24:00,18:24,2019/07/20
2019-07-20 18:30:00,513.0630545996668,2019-07-20 18:30:00,18:30,2019/07/20
2019-07-20 18:36:00,517.4587115974999,2019-07-20 18:36:00,18:36,2019/07/20
2019-07-20 18:42:00,516.7805477946666,2019-07-20 18:42:00,18:42,2019/07/20
2019-07-20 18:48:00,511.26296699666676,2019-07-20 18:48:00,18:48,2019/07/20
2019-07-20 18:54:00,525.9669503953334,2019-07-20 18:54:00,18:54,2019/07/20
2019-07-20 19:00:00,563.7846227981667,2019-07-20 19:00:00,19:00,2019/07/20
2019-07-20 19:06:00,606.9625415995,2019-07-20 19:06:00,19:06,2019/07/20
2019-07-20 19:12:00,489.6573101963333,2019-07-20 19:12:00,19:12,2019/07/20
2019-07-20 19:18:00,477.7283333968333,2019-07-20 19:18:00,19:18,2019/07/20
2019-07-20 19:24:00,548.3235461971667,2019-07-20 19:24:00,19:24,2019/07/20
2019-07-20 19:30:00,532.2579959985,2019-07-20 19:30:00,19:30,2019/07/20
2019-07-20 19:36:00,501.901890595,2019-07-20 19:36:00,19:36,2019/07/20
2019-07-20 19:42:00,495.27473579716667,2019-07-20 19:42:00,19:42,2019/07/20
2019-07-20 19:48:00,525.8480303973333,2019-07-20 19:48:00,19:48,2019/07/20
2019-07-20 19:54:00,532.2686291981666,2019-07-20 19:54:00,19:54,2019/07/20
2019-07-20 20:00:00,507.94603979766663,2019-07-20 20:00:00,20:00,2019/07/20
2019-07-20 20:06:00,519.7642055978333,2019-07-20 20:06:00,20:06,2019/07/20
2019-07-20 20:12:00,496.70836379583335,2019-07-20 20:12:00,20:12,2019/07/20
2019-07-20 20:18:00,481.36424039666673,2019-07-20 20:18:00,20:18,2019/07/20
2019-07-20 20:24:00,493.3467497986667,2019-07-20 20:24:00,20:24,2019/07/20
2019-07-20 20:30:00,525.6597005988333,2019-07-20 20:30:00,20:30,2019/07/20
2019-07-20 20:36:00,492.1039901981667,2019-07-20 20:36:00,20:36,2019/07/20
2019-07-20 20:42:00,484.710659398,2019-07-20 20:42:00,20:42,2019/07/20
2019-07-20 20:48:00,496.2216221996667,2019-07-20 20:48:00,20:48,2019/07/20
2019-07-20 20:54:00,510.0462989978333,2019-07-20 20:54:00,20:54,2019/07/20
2019-07-20 21:00:00,510.6882887981667,2019-07-20 21:00:00,21:00,2019/07/20
2019-07-20 21:06:00,491.107691997,2019-07-20 21:06:00,21:06,2019/07/20
2019-07-20 21:12:00,499.4791259965,2019-07-20 21:12:00,21:12,2019/07/20
2019-07-20 21:18:00,528.1945517948333,2019-07-20 21:18:00,21:18,2019/07/20
2019-07-20 21:24:00,500.6867693961667,2019-07-20 21:24:00,21:24,2019/07/20
2019-07-20 21:30:00,547.5863693976668,2019-07-20 21:30:00,21:30,2019/07/20
2019-07-20 21:36:00,524.074058998,2019-07-20 21:36:00,21:36,2019/07/20
2019-07-20 21:42:00,503.8268394,2019-07-20 21:42:00,21:42,2019/07/20
2019-07-20 21:48:00,485.16808559900005,2019-07-20 21:48:00,21:48,2019/07/20
2019-07-20 21:54:00,484.9617809991667,2019-07-20 21:54:00,21:54,2019/07/20
2019-07-20 22:00:00,501.62652239749997,2019-07-20 22:00:00,22:00,2019/07/20
2019-07-20 22:06:00,491.2079915968334,2019-07-20 22:06:00,22:06,2019/07/20
2019-07-20 22:12:00,471.769483797,2019-07-20 22:12:00,22:12,2019/07/20
2019-07-20 22:18:00,489.6805535993333,2019-07-20 22:18:00,22:18,2019/07/20
2019-07-20 22:24:00,514.9112867983332,2019-07-20 22:24:00,22:24,2019/07/20
2019-07-20 22:30:00,518.9282459996667,2019-07-20 22:30:00,22:30,2019/07/20
2019-07-20 22:36:00,530.8997471978333,2019-07-20 22:36:00,22:36,2019/07/20
2019-07-20 22:42:00,545.9374955981667,2019-07-20 22:42:00,22:42,2019/07/20
2019-07-20 22:48:00,586.1053397986667,2019-07-20 22:48:00,22:48,2019/07/20
2019-07-20 22:54:00,572.8124273983334,2019-07-20 22:54:00,22:54,2019/07/20
2019-07-20 23:00:00,568.8810347951667,2019-07-20 23:00:00,23:00,2019/07/20
2019-07-20 23:06:00,530.7856061971667,2019-07-20 23:06:00,23:06,2019/07/20
2019-07-20 23:12:00,478.87926599799994,2019-07-20 23:12:00,23:12,2019/07/20
2019-07-20 23:18:00,490.406950198,2019-07-20 23:18:00,23:18,2019/07/20
2019-07-20 23:24:00,517.3229213996667,2019-07-20 23:24:00,23:24,2019/07/20
2019-07-20 23:30:00,514.6104311958333,2019-07-20 23:30:00,23:30,2019/07/20
2019-07-20 23:36:00,535.1236373981666,2019-07-20 23:36:00,23:36,2019/07/20
2019-07-20 23:42:00,515.5326833971666,2019-07-20 23:42:00,23:42,2019/07/20
2019-07-20 23:48:00,517.9941407986666,2019-07-20 23:48:00,23:48,2019/07/20
2019-07-20 23:54:00,551.332072199,2019-07-20 23:54:00,23:54,2019/07/20
2019-07-27 00:00:00,508.4245877933334,2019-07-27 00:00:00,00:00,2019/07/27
2019-07-27 00:06:00,472.51543079699996,2019-07-27 00:06:00,00:06,2019/07/27
2019-07-27 00:12:00,482.23844579766677,2019-07-27 00:12:00,00:12,2019/07/27
2019-07-27 00:18:00,507.0186155975,2019-07-27 00:18:00,00:18,2019/07/27
2019-07-27 00:24:00,481.5589973973333,2019-07-27 00:24:00,00:24,2019/07/27
2019-07-27 00:30:00,492.02182379683336,2019-07-27 00:30:00,00:30,2019/07/27
2019-07-27 00:36:00,510.02280779600005,2019-07-27 00:36:00,00:36,2019/07/27
2019-07-27 00:42:00,533.4373907956666,2019-07-27 00:42:00,00:42,2019/07/27
2019-07-27 00:48:00,482.19077879566663,2019-07-27 00:48:00,00:48,2019/07/27
2019-07-27 00:54:00,493.2697409938333,2019-07-27 00:54:00,00:54,2019/07/27
2019-07-27 01:00:00,489.31397159683337,2019-07-27 01:00:00,01:00,2019/07/27
2019-07-27 01:06:00,484.63673519733334,2019-07-27 01:06:00,01:06,2019/07/27
2019-07-27 01:12:00,492.69989519666666,2019-07-27 01:12:00,01:12,2019/07/27
2019-07-27 01:18:00,523.0784813941667,2019-07-27 01:18:00,01:18,2019/07/27
2019-07-27 01:24:00,497.63626019516664,2019-07-27 01:24:00,01:24,2019/07/27
2019-07-27 01:30:00,507.7924625931667,2019-07-27 01:30:00,01:30,2019/07/27
2019-07-27 01:36:00,487.68421199133337,2019-07-27 01:36:00,01:36,2019/07/27
2019-07-27 01:42:00,498.4498049946667,2019-07-27 01:42:00,01:42,2019/07/27
2019-07-27 01:48:00,488.22562499716673,2019-07-27 01:48:00,01:48,2019/07/27
2019-07-27 01:54:00,489.31454399500007,2019-07-27 01:54:00,01:54,2019/07/27
2019-07-27 02:00:00,507.7330799945,2019-07-27 02:00:00,02:00,2019/07/27
2019-07-27 02:06:00,501.61334279850007,2019-07-27 02:06:00,02:06,2019/07/27
2019-07-27 02:12:00,543.9058367971667,2019-07-27 02:12:00,02:12,2019/07/27
2019-07-27 02:18:00,498.28562039633334,2019-07-27 02:18:00,02:18,2019/07/27
2019-07-27 02:24:00,504.4352807948333,2019-07-27 02:24:00,02:24,2019/07/27
2019-07-27 02:30:00,499.02970199250007,2019-07-27 02:30:00,02:30,2019/07/27
2019-07-27 02:36:00,464.8102451986667,2019-07-27 02:36:00,02:36,2019/07/27
2019-07-27 02:42:00,482.98450019483334,2019-07-27 02:42:00,02:42,2019/07/27
2019-07-27 02:48:00,514.7454347936667,2019-07-27 02:48:00,02:48,2019/07/27
2019-07-27 02:54:00,526.8133331983335,2019-07-27 02:54:00,02:54,2019/07/27
2019-07-27 03:00:00,506.2457387953334,2019-07-27 03:00:00,03:00,2019/07/27
2019-07-27 03:06:00,496.79459819383334,2019-07-27 03:06:00,03:06,2019/07/27
2019-07-27 03:12:00,492.414025198,2019-07-27 03:12:00,03:12,2019/07/27
2019-07-27 03:18:00,541.0472621971666,2019-07-27 03:18:00,03:18,2019/07/27
2019-07-27 03:24:00,510.63441539550007,2019-07-27 03:24:00,03:24,2019/07/27
2019-07-27 03:30:00,497.46537539183333,2019-07-27 03:30:00,03:30,2019/07/27
2019-07-27 03:36:00,516.5379959925,2019-07-27 03:36:00,03:36,2019/07/27
2019-07-27 03:42:00,548.3114597970001,2019-07-27 03:42:00,03:42,2019/07/27
2019-07-27 03:48:00,548.8489751973333,2019-07-27 03:48:00,03:48,2019/07/27
2019-07-27 03:54:00,539.9352689961667,2019-07-27 03:54:00,03:54,2019/07/27
2019-07-27 04:00:00,504.8576099936667,2019-07-27 04:00:00,04:00,2019/07/27
2019-07-27 04:06:00,530.1781247941667,2019-07-27 04:06:00,04:06,2019/07/27
2019-07-27 04:12:00,552.4589123955001,2019-07-27 04:12:00,04:12,2019/07/27
2019-07-27 04:18:00,530.312047795,2019-07-27 04:18:00,04:18,2019/07/27
2019-07-27 04:24:00,497.0493791946667,2019-07-27 04:24:00,04:24,2019/07/27
2019-07-27 04:30:00,508.81159799700004,2019-07-27 04:30:00,04:30,2019/07/27
2019-07-27 04:36:00,522.8162651963333,2019-07-27 04:36:00,04:36,2019/07/27
2019-07-27 04:42:00,529.1826881948333,2019-07-27 04:42:00,04:42,2019/07/27
2019-07-27 04:48:00,521.5120559945,2019-07-27 04:48:00,04:48,2019/07/27
2019-07-27 04:54:00,495.99942359333335,2019-07-27 04:54:00,04:54,2019/07/27
2019-07-27 05:00:00,482.8936583946667,2019-07-27 05:00:00,05:00,2019/07/27
2019-07-27 05:06:00,492.27248999249997,2019-07-27 05:06:00,05:06,2019/07/27
2019-07-27 05:12:00,484.22729459600004,2019-07-27 05:12:00,05:12,2019/07/27
2019-07-27 05:18:00,512.7490043938333,2019-07-27 05:18:00,05:18,2019/07/27
2019-07-27 05:24:00,501.72338039650003,2019-07-27 05:24:00,05:24,2019/07/27
2019-07-27 05:30:00,507.2735201966666,2019-07-27 05:30:00,05:30,2019/07/27
2019-07-27 05:36:00,502.2936143945,2019-07-27 05:36:00,05:36,2019/07/27
2019-07-27 05:42:00,493.1391425929999,2019-07-27 05:42:00,05:42,2019/07/27
2019-07-27 05:48:00,506.93810339783334,2019-07-27 05:48:00,05:48,2019/07/27
2019-07-27 05:54:00,492.7838285955,2019-07-27 05:54:00,05:54,2019/07/27
2019-07-27 06:00:00,500.73628979383335,2019-07-27 06:00:00,06:00,2019/07/27
2019-07-27 06:06:00,506.205455392,2019-07-27 06:06:00,06:06,2019/07/27
2019-07-27 06:12:00,504.6521855971667,2019-07-27 06:12:00,06:12,2019/07/27
2019-07-27 06:18:00,518.9975915925,2019-07-27 06:18:00,06:18,2019/07/27
2019-07-27 06:24:00,518.1321563936666,2019-07-27 06:24:00,06:24,2019/07/27
2019-07-27 06:30:00,499.83318659700006,2019-07-27 06:30:00,06:30,2019/07/27
2019-07-27 06:36:00,492.5628059955,2019-07-27 06:36:00,06:36,2019/07/27
2019-07-27 06:42:00,506.80424759533327,2019-07-27 06:42:00,06:42,2019/07/27
2019-07-27 06:48:00,520.150784394,2019-07-27 06:48:00,06:48,2019/07/27
2019-07-27 06:54:00,496.1948381933334,2019-07-27 06:54:00,06:54,2019/07/27
2019-07-27 07:00:00,503.7834515923334,2019-07-27 07:00:00,07:00,2019/07/27
2019-07-27 07:06:00,508.1290301911667,2019-07-27 07:06:00,07:06,2019/07/27
2019-07-27 07:12:00,503.34977219483335,2019-07-27 07:12:00,07:12,2019/07/27
2019-07-27 07:18:00,506.87226899300003,2019-07-27 07:18:00,07:18,2019/07/27
2019-07-27 07:24:00,508.80029039233324,2019-07-27 07:24:00,07:24,2019/07/27
2019-07-27 07:30:00,499.43610719583336,2019-07-27 07:30:00,07:30,2019/07/27
2019-07-27 07:36:00,492.3440705973333,2019-07-27 07:36:00,07:36,2019/07/27
2019-07-27 07:42:00,510.21516539516665,2019-07-27 07:42:00,07:42,2019/07/27
2019-07-27 07:48:00,506.8569143933334,2019-07-27 07:48:00,07:48,2019/07/27
2019-07-27 07:54:00,509.62471859,2019-07-27 07:54:00,07:54,2019/07/27
2019-07-27 08:00:00,515.9130401966667,2019-07-27 08:00:00,08:00,2019/07/27
2019-07-27 08:06:00,515.5163507963333,2019-07-27 08:06:00,08:06,2019/07/27
2019-07-27 08:12:00,512.201357397,2019-07-27 08:12:00,08:12,2019/07/27
2019-07-27 08:18:00,501.2709227955,2019-07-27 08:18:00,08:18,2019/07/27
2019-07-27 08:24:00,509.6639795936667,2019-07-27 08:24:00,08:24,2019/07/27
2019-07-27 08:30:00,506.31145079466665,2019-07-27 08:30:00,08:30,2019/07/27
2019-07-27 08:36:00,521.1544349941666,2019-07-27 08:36:00,08:36,2019/07/27
2019-07-27 08:42:00,518.948254794,2019-07-27 08:42:00,08:42,2019/07/27
2019-07-27 08:48:00,508.4343149953333,2019-07-27 08:48:00,08:48,2019/07/27
2019-07-27 08:54:00,528.8132591961667,2019-07-27 08:54:00,08:54,2019/07/27
2019-07-27 09:00:00,523.5979067936668,2019-07-27 09:00:00,09:00,2019/07/27
2019-07-27 09:06:00,528.5187839933333,2019-07-27 09:06:00,09:06,2019/07/27
2019-07-27 09:12:00,526.3496927973333,2019-07-27 09:12:00,09:12,2019/07/27
2019-07-27 09:18:00,535.4681645969999,2019-07-27 09:18:00,09:18,2019/07/27
2019-07-27 09:24:00,548.1818561946667,2019-07-27 09:24:00,09:24,2019/07/27
2019-07-27 09:30:00,537.8672123945,2019-07-27 09:30:00,09:30,2019/07/27
2019-07-27 09:36:00,544.3907195953334,2019-07-27 09:36:00,09:36,2019/07/27
2019-07-27 09:42:00,548.8693151976667,2019-07-27 09:42:00,09:42,2019/07/27
2019-07-27 09:48:00,545.1447701946666,2019-07-27 09:48:00,09:48,2019/07/27
2019-07-27 09:54:00,547.9656431953333,2019-07-27 09:54:00,09:54,2019/07/27
2019-07-27 10:00:00,557.6093981961666,2019-07-27 10:00:00,10:00,2019/07/27
2019-07-27 10:06:00,559.5233549968333,2019-07-27 10:06:00,10:06,2019/07/27
2019-07-27 10:12:00,653.4093125988335,2019-07-27 10:12:00,10:12,2019/07/27
2019-07-27 10:18:00,881.3760515985,2019-07-27 10:18:00,10:18,2019/07/27
2019-07-27 10:24:00,1058.9142611984998,2019-07-27 10:24:00,10:24,2019/07/27
2019-07-27 10:30:00,1258.4990789995,2019-07-27 10:30:00,10:30,2019/07/27
2019-07-27 10:36:00,1255.3322957991666,2019-07-27 10:36:00,10:36,2019/07/27
2019-07-27 10:42:00,1367.2369823983333,2019-07-27 10:42:00,10:42,2019/07/27
2019-07-27 10:48:00,1417.0209689966669,2019-07-27 10:48:00,10:48,2019/07/27
2019-07-27 10:54:00,1455.134304598,2019-07-27 10:54:00,10:54,2019/07/27
2019-07-27 11:00:00,1487.7957533981669,2019-07-27 11:00:00,11:00,2019/07/27
2019-07-27 11:06:00,1480.6352417970002,2019-07-27 11:06:00,11:06,2019/07/27
2019-07-27 11:12:00,1501.716718199167,2019-07-27 11:12:00,11:12,2019/07/27
2019-07-27 11:18:00,1490.5732541973332,2019-07-27 11:18:00,11:18,2019/07/27
2019-07-27 11:24:00,1543.9343273988334,2019-07-27 11:24:00,11:24,2019/07/27
2019-07-27 11:30:00,1510.5495035995,2019-07-27 11:30:00,11:30,2019/07/27
2019-07-27 11:36:00,1567.672119599,2019-07-27 11:36:00,11:36,2019/07/27
2019-07-27 11:42:00,1557.710037,2019-07-27 11:42:00,11:42,2019/07/27
2019-07-27 11:48:00,1545.0443556,2019-07-27 11:48:00,11:48,2019/07/27
2019-07-27 11:54:00,1641.2840934000003,2019-07-27 11:54:00,11:54,2019/07/27
2019-07-27 12:00:00,1597.359309599,2019-07-27 12:00:00,12:00,2019/07/27
2019-07-27 12:06:00,1614.9318983983333,2019-07-27 12:06:00,12:06,2019/07/27
2019-07-27 12:12:00,1622.9158979995,2019-07-27 12:12:00,12:12,2019/07/27
2019-07-27 12:18:00,1726.9694201983332,2019-07-27 12:18:00,12:18,2019/07/27
2019-07-27 12:24:00,1678.3994267993332,2019-07-27 12:24:00,12:24,2019/07/27
2019-07-27 12:30:00,1692.8619905999997,2019-07-27 12:30:00,12:30,2019/07/27
2019-07-27 12:36:00,1628.1636492,2019-07-27 12:36:00,12:36,2019/07/27
2019-07-27 12:42:00,1599.4137185991667,2019-07-27 12:42:00,12:42,2019/07/27
2019-07-27 12:48:00,1518.5632547984999,2019-07-27 12:48:00,12:48,2019/07/27
2019-07-27 12:54:00,1360.5974153986667,2019-07-27 12:54:00,12:54,2019/07/27
2019-07-27 13:00:00,1364.9558718,2019-07-27 13:00:00,13:00,2019/07/27
2019-07-27 13:06:00,1321.8495659978335,2019-07-27 13:06:00,13:06,2019/07/27
2019-07-27 13:12:00,1309.509636599,2019-07-27 13:12:00,13:12,2019/07/27
2019-07-27 13:18:00,1236.3490043979998,2019-07-27 13:18:00,13:18,2019/07/27
2019-07-27 13:24:00,1283.8889687983333,2019-07-27 13:24:00,13:24,2019/07/27
2019-07-27 13:30:00,1258.7964245981666,2019-07-27 13:30:00,13:30,2019/07/27
2019-07-27 13:36:00,1230.4135931983333,2019-07-27 13:36:00,13:36,2019/07/27
2019-07-27 13:42:00,1140.3486558,2019-07-27 13:42:00,13:42,2019/07/27
2019-07-27 13:48:00,1042.1967821976666,2019-07-27 13:48:00,13:48,2019/07/27
2019-07-27 13:54:00,1007.5445669978334,2019-07-27 13:54:00,13:54,2019/07/27
2019-07-27 14:00:00,988.3004705966667,2019-07-27 14:00:00,14:00,2019/07/27
2019-07-27 14:06:00,979.3149869983332,2019-07-27 14:06:00,14:06,2019/07/27
2019-07-27 14:12:00,923.4002351965,2019-07-27 14:12:00,14:12,2019/07/27
2019-07-27 14:18:00,914.759525995,2019-07-27 14:18:00,14:18,2019/07/27
2019-07-27 14:24:00,937.9916699968334,2019-07-27 14:24:00,14:24,2019/07/27
2019-07-27 14:30:00,944.0140277983332,2019-07-27 14:30:00,14:30,2019/07/27
2019-07-27 14:36:00,1107.3218267986665,2019-07-27 14:36:00,14:36,2019/07/27
2019-07-27 14:42:00,1129.5364817974998,2019-07-27 14:42:00,14:42,2019/07/27
2019-07-27 14:48:00,1066.9326809983334,2019-07-27 14:48:00,14:48,2019/07/27
2019-07-27 14:54:00,1093.8843713985,2019-07-27 14:54:00,14:54,2019/07/27
2019-07-27 15:00:00,1147.2249041978334,2019-07-27 15:00:00,15:00,2019/07/27
2019-07-27 15:06:00,1172.1863783976667,2019-07-27 15:06:00,15:06,2019/07/27
2019-07-27 15:12:00,1248.6753131996666,2019-07-27 15:12:00,15:12,2019/07/27
2019-07-27 15:18:00,1336.2962681958334,2019-07-27 15:18:00,15:18,2019/07/27
2019-07-27 15:24:00,1446.9454409974999,2019-07-27 15:24:00,15:24,2019/07/27
2019-07-27 15:30:00,1461.0287753995,2019-07-27 15:30:00,15:30,2019/07/27
2019-07-27 15:36:00,1337.092058397,2019-07-27 15:36:00,15:36,2019/07/27
2019-07-27 15:42:00,1419.7509773985,2019-07-27 15:42:00,15:42,2019/07/27
2019-07-27 15:48:00,1469.1709679966668,2019-07-27 15:48:00,15:48,2019/07/27
2019-07-27 15:54:00,1444.029264599,2019-07-27 15:54:00,15:54,2019/07/27
2019-07-27 16:00:00,1322.5154855981666,2019-07-27 16:00:00,16:00,2019/07/27
2019-07-27 16:06:00,1372.7036447998332,2019-07-27 16:06:00,16:06,2019/07/27
2019-07-27 16:12:00,1449.7689569984998,2019-07-27 16:12:00,16:12,2019/07/27
2019-07-27 16:18:00,1490.0148827985001,2019-07-27 16:18:00,16:18,2019/07/27
2019-07-27 16:24:00,1445.794025999,2019-07-27 16:24:00,16:24,2019/07/27
2019-07-27 16:30:00,1391.4058751976665,2019-07-27 16:30:00,16:30,2019/07/27
2019-07-27 16:36:00,1396.3572671975,2019-07-27 16:36:00,16:36,2019/07/27
2019-07-27 16:42:00,1398.9949019993335,2019-07-27 16:42:00,16:42,2019/07/27
2019-07-27 16:48:00,1392.1113779993332,2019-07-27 16:48:00,16:48,2019/07/27
2019-07-27 16:54:00,1321.1397905991664,2019-07-27 16:54:00,16:54,2019/07/27
2019-07-27 17:00:00,1204.3883292000003,2019-07-27 17:00:00,17:00,2019/07/27
2019-07-27 17:06:00,1145.209878,2019-07-27 17:06:00,17:06,2019/07/27
2019-07-27 17:12:00,1055.3611553996666,2019-07-27 17:12:00,17:12,2019/07/27
2019-07-27 17:18:00,1030.0473479988334,2019-07-27 17:18:00,17:18,2019/07/27
2019-07-27 17:24:00,952.565504998,2019-07-27 17:24:00,17:24,2019/07/27
2019-07-27 17:30:00,845.1985517993334,2019-07-27 17:30:00,17:30,2019/07/27
2019-07-27 17:36:00,718.5481619955002,2019-07-27 17:36:00,17:36,2019/07/27
2019-07-27 17:42:00,624.3330149980001,2019-07-27 17:42:00,17:42,2019/07/27
2019-07-27 17:48:00,559.6744715953333,2019-07-27 17:48:00,17:48,2019/07/27
2019-07-27 17:54:00,529.112513395,2019-07-27 17:54:00,17:54,2019/07/27
2019-07-27 18:00:00,543.647981395,2019-07-27 18:00:00,18:00,2019/07/27
2019-07-27 18:06:00,528.3240431945,2019-07-27 18:06:00,18:06,2019/07/27
2019-07-27 18:12:00,489.8398217963333,2019-07-27 18:12:00,18:12,2019/07/27
2019-07-27 18:18:00,516.8043083948334,2019-07-27 18:18:00,18:18,2019/07/27
2019-07-27 18:24:00,501.9382433955,2019-07-27 18:24:00,18:24,2019/07/27
